geoid,LATITUDE,LONGITUDE,Y,X
060014017002,37.81201199999977,-122.298625,4185189.3601057446,561736.0986607537
060014017003,37.82202299999976,-122.30036499999999,4186298.939434436,561574.6228218398
060014018001,37.810801999999754,-122.297129,4185056.0992206763,561868.7902295229
060014018002,37.808198999999746,-122.29963500000001,4184765.638833275,561650.366201039
060014022001,37.80998299999976,-122.293759,4184967.4670561,562166.118078339
060014022002,37.806887999999766,-122.29467199999999,4184623.4681157484,562088.3427377217
060014022003,37.80425799999975,-122.29771299999999,4184329.652470489,561822.8399252493
060014024001,37.81239799999976,-122.28262399999998,4185242.8783562565,563144.220616251
060014024002,37.81005699999974,-122.281585,4184983.845333682,563237.6724285618
060014025001,37.80582099999974,-122.28516999999998,4184511.4387290035,562925.6974002885
060014025002,37.80377299999977,-122.28520299999998,4184284.1897708043,562924.5301445266
060014026001,37.80478199999974,-122.27965699999999,4184399.887073698,563411.8955591351
060014027001,37.80915399999975,-122.27568099999999,4184887.6683055186,563758.1487994116
060014027002,37.81081799999974,-122.278355,4185070.4693665104,563521.3413285482
060014028001,37.80730699999975,-122.274093,4184683.8269408406,563899.5259785255
060014028002,37.809675999999776,-122.271678,4184948.323069829,564110.0661040517
060014029001,37.804260999999755,-122.26711899999998,4184350.662232974,564516.0857019877
060014030001,37.80048799999976,-122.27233999999999,4183928.4546552943,564059.7296189717
060014030002,37.80117299999975,-122.268501,4184007.09367833,564397.1067888136
060014031001,37.80109899999973,-122.27650199999998,4183993.4013032843,563692.797303547
060014033001,37.79391099999975,-122.26847299999999,4183201.3902560566,564405.8768250064
060014033002,37.79810099999977,-122.266899,4183667.3584015975,564540.8129463725
060014034001,37.80486399999976,-122.26260599999999,4184420.690227436,564912.8462793259
060014034002,37.803223999999766,-122.265019,4184237.0580156716,564701.8576083351
060014034003,37.80264799999975,-122.262659,4184174.786719983,564910.1201707339
060014034004,37.80319699999978,-122.26377699999999,4184234.92282369,564811.218475305
060014035011,37.81437799999973,-122.26215299999998,4185476.590743034,564944.3905212465
060014035012,37.81881299999976,-122.258509,4185971.196998986,565261.2307117684
060014035013,37.822276999999744,-122.256557,4186356.8965444937,565429.9773931188
060014035021,37.81452999999977,-122.25860099999998,4185495.929860114,565256.9037802753
060014035022,37.81716099999975,-122.255353,4185790.1150003243,565540.4659928777
060014036001,37.81358499999977,-122.25199299999998,4185395.716467744,565839.3782268262
060014036002,37.81442599999975,-122.25418699999999,4185487.482642011,565645.5154721199
060014036003,37.81252599999976,-122.255251,4185275.9289937904,565553.5422680716
060014037011,37.812271999999766,-122.25863699999998,4185245.3776308787,565255.7225927897
060014037012,37.81056099999975,-122.25802399999999,4185055.968963746,565311.1876221285
060014037021,37.80979199999976,-122.25113099999999,4184975.4874023567,565918.6246560852
060014037022,37.80919099999975,-122.25450899999998,4184906.4286409137,565621.806461175
060014038001,37.81583299999973,-122.236203,4185656.3769576633,567227.1916133022
060014038002,37.813482999999756,-122.24235799999998,4185391.2316852855,566687.5524506532
060014038003,37.81204599999976,-122.245256,4185229.730985986,566433.7548361928
060014038004,37.81603999999973,-122.24321599999999,4185674.3214449985,566609.7326916121
060014039001,37.819668999999756,-122.24899299999998,4186072.8602997153,566098.0159166427
060014039002,37.81674099999976,-122.24762999999999,4185748.96075801,566220.5945292428
060014039003,37.81568499999976,-122.24990599999998,4185630.185962115,566021.2077658435
060014040001,37.82147299999975,-122.25128300000002,4186271.3984671854,565894.8604515229
060014040002,37.82387199999977,-122.25433499999998,4186535.4219680983,565624.1246554834
060014041011,37.83014199999976,-122.247696,4187235.770168338,566202.8127905574
060014041012,37.83048099999977,-122.25251,4187269.9817798915,565778.8733927086
060014041021,37.82515699999975,-122.24970099999999,4186681.2593381335,566030.8123062964
060014041022,37.82682499999977,-122.25301900000001,4186863.985885668,565737.3245036319
060014042001,37.840464999999774,-122.22892999999999,4188394.588004035,567844.7916375393
060014042002,37.83786799999977,-122.228196,4188106.9802996507,567911.7568811281
060014042003,37.835000999999735,-122.23178299999998,4187786.2802066808,567598.7450194833
060014043001,37.84688499999975,-122.23538,4189102.2311001727,567271.4292653543
060014043002,37.844617999999755,-122.24148999999998,4188846.319597149,566735.9054056252
060014043003,37.840583999999765,-122.24421200000002,4188396.7993759224,566500.0347746317
060014044001,37.84897699999975,-122.220011,4189345.525815122,568621.678903301
060014044002,37.83729399999976,-122.21701699999998,4188051.48169245,568895.9566652111
060014044003,37.844040999999756,-122.209059,4188805.973107305,569589.8652366031
060014045011,37.82621499999974,-122.215638,4186823.2681797952,569027.6209295412
060014045021,37.840542999999776,-122.20387700000002,4188421.7381720394,570049.112368237
060014045022,37.835091999999776,-122.20657,4187814.9240683224,569817.295354611
060014045023,37.83667999999977,-122.19521299999998,4187999.6655425555,570815.1444664221
060014045024,37.829620999999776,-122.20516399999998,4187208.959892416,569946.182563504
060014046001,37.830630999999755,-122.192909,4187330.268213926,571023.6815382561
060014046002,37.82931599999976,-122.19040800000002,4187186.2713810024,571245.0366882334
060014046003,37.82349599999976,-122.19202199999998,4186539.303548733,571108.5853470428
060014046004,37.81698699999977,-122.19441699999999,4185815.300491372,570904.0292048991
060014047001,37.81192399999975,-122.210056,4185241.8023455827,569532.2768133711
060014047002,37.81233999999976,-122.20542699999999,4185291.4124062713,569939.3437216626
060014048001,37.80342999999973,-122.21226,4184297.746283849,569346.2170450772
060014048002,37.80603899999976,-122.21433299999998,4184585.6814654507,569161.2908580465
060014049001,37.80740699999975,-122.217502,4184735.1221531983,568881.052592145
060014049002,37.80213999999976,-122.21924499999999,4184149.460175073,568732.5004377764
060014049003,37.80192299999977,-122.225194,4184121.0259571644,568208.9813920722
060014049004,37.80484199999976,-122.22331799999999,4184446.2623421284,568371.443848384
060014050001,37.81043499999976,-122.219168,4185069.855375814,568731.5901861137
060014050002,37.80942699999974,-122.223365,4184954.938258976,568363.0791359287
060014050003,37.80592399999976,-122.23151499999999,4184560.3465817235,567648.8626085215
060014051001,37.81104999999975,-122.22619899999998,4185132.9424706786,568112.1222631774
060014051002,37.80972099999976,-122.231877,4184981.3653775826,567613.5332814906
060014051003,37.809742999999756,-122.237632,4184979.658206003,567106.9256637271
060014051004,37.813126999999774,-122.237432,4185355.259954226,567121.4670648735
060014051005,37.81373599999978,-122.23126999999998,4185427.273076426,567663.3004649116
060014052001,37.80436899999975,-122.23965799999999,4184381.9552783435,566933.4364542513
060014052002,37.802701999999755,-122.24677,4184191.9310695115,566308.8435117041
060014052003,37.80579299999976,-122.244955,4184536.1691286596,566465.8547261229
060014052004,37.80724099999977,-122.24774699999999,4184694.8440709063,566218.7811362203
060014053011,37.80266599999976,-122.25067100000001,4184185.176576444,565965.4551790591
060014053012,37.80123699999977,-122.252877,4184025.0734450887,565772.5195468593
060014053021,37.798949999999756,-122.25612099999998,4183769.051609758,565488.9512134874
060014053022,37.79772199999976,-122.25274500000002,4183635.17476654,565787.257819009
060014054011,37.79775899999975,-122.24789399999999,4183642.704947402,566214.3060149505
060014054012,37.796201999999745,-122.249384,4183468.9004485332,566084.5138054449
060014054013,37.79500999999975,-122.25120899999999,4183335.3587888246,565924.8971229942
060014054021,37.792716999999776,-122.246611,4183084.2014783216,566331.7692760386
060014054022,37.79467099999976,-122.244229,4183302.6916710315,566539.7417763633
060014055001,37.79594899999975,-122.240585,4183447.086516991,566859.420428376
060014055002,37.797312999999754,-122.24221299999999,4183597.260140572,566714.8613320477
060014055003,37.79870899999979,-122.244064,4183750.827903018,566550.6461352762
060014055004,37.800581999999764,-122.24518599999999,4183957.84038112,566450.188688655
060014056001,37.80237799999975,-122.234435,4184164.8053155607,567395.0369525485
060014056002,37.799392999999746,-122.23708,4183831.7133788257,567164.8891088597
060014056003,37.80112499999975,-122.24011,4184021.7072859844,566896.5720751551
060014057001,37.79993399999974,-122.22960299999998,4183897.1364952633,567822.6540536791
060014057002,37.79621599999977,-122.22757699999998,4183486.093372423,568004.4262480793
060014057003,37.79723599999974,-122.23121499999999,4183596.6228916463,567683.199763676
060014058001,37.791877999999755,-122.23035000000002,4183002.775614049,567764.2488852944
060014058002,37.79351499999976,-122.23262699999998,4183182.7538919575,567562.2753994932
060014058003,37.79479799999976,-122.23473,4183323.5858986657,567375.9517209633
060014058004,37.796393999999744,-122.23648799999998,4183499.3976562573,567219.7252452918
060014059011,37.78585299999975,-122.237702,4182328.9951225026,567122.3784782679
060014059012,37.78948799999975,-122.23420299999998,4182734.8179283123,567427.176272486
060014059013,37.78768299999976,-122.236513,4182532.88877771,567225.4167975965
060014059021,37.79280399999973,-122.239152,4183099.1725634923,566988.424421863
060014059022,37.78949299999976,-122.242549,4182729.386611657,566692.3092650645
060014060001,37.78571699999976,-122.24508699999998,4182308.6302262982,566472.2217708613
060014060002,37.791664999999774,-122.252357,4182963.4202717985,565826.7916246192
060014060003,37.795333999999734,-122.255716,4183368.1380628473,565527.8009680341
060014061001,37.77464599999974,-122.222042,4181096.9298524125,568511.6483082258
060014061002,37.77250999999976,-122.22425199999999,4180858.323295579,568318.9850295607
060014061003,37.772608999999754,-122.232727,4180863.150808007,567572.5028298732
060014061004,37.77874799999976,-122.23419999999999,4181543.2117854543,567437.1991154384
060014062011,37.78690699999975,-122.228809,4182452.3581022974,567904.4782691513
060014062012,37.78566499999976,-122.23169500000002,4182312.4655348333,567651.4902384669
060014062013,37.784162999999765,-122.23002299999999,4182147.0288478113,567800.0891645345
060014062014,37.78307899999978,-122.23288799999999,4182024.6850506472,567548.7952954606
060014062021,37.783335999999764,-122.22771399999999,4182056.94945881,568004.1683457595
060014062022,37.780081999999766,-122.227979,4181695.723878409,567983.8137792554
060014062023,37.78300499999976,-122.224945,4182022.2421692763,568248.3026461251
060014063001,37.787708999999765,-122.22224999999999,4182546.124125184,568481.2764085388
060014063002,37.788359999999756,-122.225044,4182616.310291638,568234.6608835225
060014063003,37.79035999999975,-122.225227,4182838.0780563415,568216.7087603419
060014063004,37.79044499999977,-122.228173,4182845.363462914,567957.2394622302
060014064001,37.79473099999975,-122.219253,4183327.4193873773,568738.6618527239
060014064002,37.79419999999975,-122.22316299999999,4183265.6367724314,568394.901194379
060014065001,37.790996999999756,-122.21594999999999,4182915.5629709917,569032.9440877478
060014065002,37.787767999999765,-122.21305,4182559.4482956724,569291.298660262
060014065003,37.785414999999766,-122.21890499999999,4182294.0585548445,568777.9360683501
060014065004,37.78872799999974,-122.218847,4182661.6807213183,568779.9723744027
060014066011,37.79118099999977,-122.207741,4182942.0709405015,569755.5572402719
060014066012,37.79244499999976,-122.211628,4183079.4197424543,569412.1328410108
060014066013,37.79633499999975,-122.207554,4183514.0511555737,569767.1750639039
060014066014,37.79399299999978,-122.20399,4183256.8699984085,570083.168248458
060014066021,37.79758199999977,-122.213841,4183647.733419383,569212.4934686674
060014066022,37.79405899999975,-122.215592,4183255.558633872,569061.6148821443
060014067001,37.805342999999766,-122.198499,4184520.294638462,570555.8230450886
060014067002,37.79945099999976,-122.200842,4183864.804866283,570355.1555104248
060014067003,37.79978699999976,-122.20794899999999,4183896.7590322243,569729.1534350332
060014067004,37.802997999999754,-122.20408199999999,4184255.914432667,570066.561308892
060014067005,37.80424499999979,-122.207587,4184391.648700579,569756.8298766784
060014068001,37.80142399999976,-122.19092800000001,4184091.2195087723,571226.0701335877
060014068002,37.798288999999755,-122.19402999999998,4183741.028728596,570955.9823414295
060014068003,37.79410399999975,-122.19645799999999,4183274.8586814394,570746.2137191448
060014068004,37.79644399999975,-122.19917000000001,4183532.435020465,570505.2132689429
060014069001,37.797332999999746,-122.18901299999999,4183638.7796204668,571398.5965515116
060014069002,37.79298399999976,-122.18914199999999,4183156.1551981242,571391.4245421232
060014069003,37.79058799999976,-122.194238,4182886.4375793366,570945.0344344825
060014070001,37.79043599999976,-122.199481,4182865.607510403,570483.5401266001
060014070002,37.78661699999976,-122.200409,4182441.1872079307,570405.4544594191
060014070003,37.784796999999756,-122.20400099999999,4182236.558264774,570090.8861303198
060014070004,37.78769399999976,-122.207197,4182555.5916197747,569806.7357854412
060014070005,37.78940199999976,-122.20354,4182747.83214087,570127.1275859642
060014071011,37.782187999999756,-122.216127,4181938.0679382253,569025.5531119932
060014071012,37.784719999999766,-122.21224200000002,4182221.8697280055,569365.293616853
060014071021,37.78388799999975,-122.20827099999998,4182132.511969677,569715.7434810792
060014071022,37.779345999999755,-122.21155800000001,4181626.128801855,569430.5506948218
060014071023,37.78067799999977,-122.213013,4181772.835707071,569301.1770493818
060014071024,37.777817999999755,-122.21027999999998,4181457.5459557152,569544.5253156719
060014072001,37.77525799999976,-122.21553699999998,4181169.616523496,569083.9571006126
060014072002,37.77717299999974,-122.218038,4181380.242212903,568861.9259330642
060014072003,37.78090199999974,-122.22080899999999,4181791.9398772293,568614.4523939448
060014072004,37.778506999999756,-122.222305,4181525.116850686,568484.9244764118
060014073001,37.76507599999977,-122.205852,4180047.117347272,569946.4742405904
060014073002,37.76786499999975,-122.211851,4180352.0892268876,569415.4825026586
060014074001,37.77025799999977,-122.203423,4180623.8812475437,570155.5217060064
060014074002,37.77086999999975,-122.207671,4180688.605275858,569780.8138863973
060014074003,37.772291999999766,-122.211319,4180843.661500939,569458.1972528788
060014075001,37.77034499999974,-122.194311,4180640.407305321,570957.9569428989
060014075002,37.76785999999976,-122.19899000000001,4180361.1562020862,570548.2262156424
060014075003,37.77133499999976,-122.19801999999999,4180747.4410789204,570630.3538855396
060014076001,37.78171299999975,-122.199993,4181897.3981839856,570446.7396254287
060014076002,37.77943999999976,-122.203102,4181642.8698150096,570175.11295278
060014076003,37.77446199999975,-122.200642,4181092.4066226813,570396.4655778683
060014076004,37.77475599999975,-122.20530699999999,4181121.5250816117,569985.3526773043
060014076005,37.77719299999973,-122.20766,4181390.1533878306,569775.8396194606
060014077001,37.77423999999978,-122.19030399999998,4181075.607088878,571307.1229407032
060014077002,37.77540999999977,-122.195622,4181201.3780796505,570837.6608849104
060014077003,37.77911399999975,-122.196436,4181611.722952962,570762.44366055506
060014077004,37.77812499999977,-122.19206899999999,4181505.3060943387,571147.9593001851
060014078001,37.78044599999975,-122.181481,4181770.930696954,572078.1209523008
060014078002,37.781555999999746,-122.19011199999998,4181887.468624401,571317.0026737782
060014078003,37.78406399999975,-122.19652,4182160.865355343,570750.3276418144
060014079001,37.790564999999745,-122.18240999999999,4182892.9269032935,571986.4959008729
060014079002,37.78679699999975,-122.18491999999999,4182472.934243095,571769.1381738487
060014079003,37.787629999999766,-122.18999099999999,4182561.476065875,571321.8201017062
060014080001,37.806789999999765,-122.184747,4184691.3116138563,571765.0262213553
060014080002,37.800378999999765,-122.18096600000001,4183982.9134395593,572104.098458961
060014081001,37.79298899999975,-122.15603199999998,4183182.5102312746,574306.6182749512
060014081002,37.78183699999976,-122.164991,4181938.1013669674,573528.8645969591
060014081003,37.774528999999745,-122.137237,4181149.456906991,575980.3404126747
060014081004,37.77806299999976,-122.148241,4181532.674994269,575007.6698182264
060014082001,37.77750699999975,-122.177155,4181448.1894797254,572461.9406858638
060014082002,37.77226299999976,-122.17394699999998,4180868.8543060925,572749.5894562661
060014082003,37.77492799999977,-122.17897,4181160.6428272626,572304.6160948055
060014083001,37.77726299999976,-122.16992300000001,4181426.745595838,573099.0614919491
060014083002,37.77104699999977,-122.15984799999998,4180744.998007068,573992.5071594187
060014083003,37.769535999999746,-122.163212,4180574.695628478,573697.7328350176
060014083004,37.76539099999976,-122.16468,4180113.6495310236,573572.547272483
060014083005,37.768707999999755,-122.168486,4180478.6862294916,573234.0486102614
060014084001,37.766647999999755,-122.173018,4180246.5894604484,572836.9147234416
060014084002,37.76452999999976,-122.17145,4180012.818199397,572977.1009784704
060014084003,37.76316099999975,-122.16871599999999,4179863.0631878846,573219.2604161557
060014085001,37.763215999999744,-122.178034,4179861.9134802874,572398.4656888075
060014085002,37.76031299999975,-122.174318,4179542.706495314,572728.617934138
060014085003,37.75754099999977,-122.17870899999998,4179231.7476297,572344.5381221083
060014085004,37.758853999999765,-122.180746,4179375.8523880085,572163.8275318248
060014085005,37.76047999999975,-122.18254899999998,4179554.868588438,572003.4316799624
060014086001,37.76761499999977,-122.178963,4180349.266285607,572312.3546833171
060014086002,37.76612599999975,-122.18475799999999,4180179.596990963,571803.3944698332
060014086003,37.763146999999755,-122.18465399999998,4179849.155382811,571815.4352431091
060014086004,37.761403999999764,-122.188612,4179652.737838298,571468.4870799802
060014087001,37.773564999999735,-122.184676,4181005.0211755754,571803.4226638725
060014087002,37.76898099999975,-122.184877,4180496.2693888806,571790.1530121444
060014087003,37.764452999999754,-122.191512,4179988.8141737534,571210.122203659
060014087004,37.76563299999977,-122.19646199999998,4180115.979202454,570773.0036103547
060014087005,37.76779599999976,-122.192464,4180358.9972546147,571123.068587322
060014087006,37.769813999999755,-122.188447,4180585.957255225,571474.926000817
060014088001,37.75807799999975,-122.191179,4179281.7591659413,571245.5675363748
060014088002,37.756426999999746,-122.197458,4179093.817570715,570694.0394012213
060014088003,37.75950899999976,-122.195894,4179436.949125856,570828.8720119401
060014088004,37.76202099999974,-122.199628,4179712.8360145204,570497.5766650992
060014089001,37.75478199999976,-122.18358799999999,4178921.874396965,571917.4283088912
060014089002,37.75634999999978,-122.18784199999999,4179092.5833226983,571541.1786587934
060014090001,37.73664499999976,-122.18655700000001,4176907.2945366097,571673.3757921619
060014090002,37.729485999999746,-122.203969,4176099.8159845667,570145.9135277462
060014090003,37.732429999999745,-122.19208099999999,4176435.4256337527,571190.6777629146
060014090004,37.72000999999977,-122.22136699999999,4175035.5659603043,568621.5276537307
060014091001,37.73184199999975,-122.18219799999999,4176377.748600014,572062.1140508193
060014091002,37.732315999999734,-122.18441599999998,4176428.633848398,571866.2094321643
060014092001,37.72977199999974,-122.176228,4176152.69448582,572590.201470884
060014092002,37.72892199999975,-122.18082199999999,4176054.8350737146,572186.1996019362
060014093001,37.741588999999756,-122.17140699999999,4177467.5398565712,573003.4269378483
060014093002,37.737087999999744,-122.169748,4176969.44871554,573154.0257148057
060014093003,37.738628999999754,-122.174826,4177136.46637246,572705.0848822141
060014093004,37.73384399999974,-122.173483,4176606.6145321648,572828.1045511233
060014094001,37.745092999999756,-122.17335499999999,4177854.7915817495,572828.361137686
060014094002,37.74452799999976,-122.178314,4177788.257391082,572392.0103710195
060014094003,37.74784299999975,-122.17626799999998,4178157.6417948,572569.0325529473
060014095001,37.749802999999744,-122.18358799999999,4178369.453121039,571922.2479510605
060014095002,37.753106999999765,-122.180526,4178738.3905181373,572188.7909200737
060014095003,37.750259999999756,-122.17855499999999,4178424.0375002827,572365.1953377188
060014096001,37.75677299999975,-122.172793,4179151.128528837,572866.419504251
060014096002,37.75353099999976,-122.170486,4178793.226511538,573072.8292728595
060014096003,37.75042299999975,-122.16960899999998,4178449.0780957597,573153.1465915148
060014096004,37.75041899999976,-122.17276999999999,4178446.1679407237,572874.677881374
060014096005,37.75468599999975,-122.17564899999999,4178917.3547612587,572616.877832224
060014097001,37.75939099999977,-122.165115,4179447.6041221917,573540.1738260254
060014097002,37.75264999999974,-122.16419199999999,4178700.4130305136,573628.1578624956
060014097003,37.75514799999976,-122.16560799999999,4178976.4539016313,573500.945685779
060014097004,37.75828999999975,-122.16912699999999,4179322.3016882376,573187.8585626894
060014098001,37.76376199999976,-122.157985,4179938.1975094993,574163.8607799456
060014098002,37.75795499999976,-122.15986100000002,4179292.4219488753,574004.4071971473
060014098003,37.75769699999977,-122.15236400000002,4179269.7530343807,574665.0587030696
060014099001,37.766678999999755,-122.144938,4180272.264351814,575310.0909962095
060014099002,37.75822999999977,-122.14596699999998,4179334.0139375804,575228.0170253814
060014099003,37.76269399999975,-122.133164,4179839.669572817,576351.2097441693
