id,LATITUDE,LONGITUDE,Y,X
st706,37.80271742313885,-122.20446097867001,4184224.500112199,570033.4633287492
st707,37.80263083808372,-122.20317659824319,4184215.856536736,570146.614555801
st707,37.80200091706447,-122.2016305136895,4184147.127572502,570283.3199150637
st709,37.8013003651975,-122.19984777930175,4184070.7426029,570440.9283227306
st709,37.80027390948774,-122.19864056141265,4183957.7667297297,570548.1831301921
st709,37.79934657203914,-122.19755780424542,4183855.695435575,570644.3891505055
st709,37.79811521083025,-122.19674172708403,4183719.691725302,570717.4090784121
st709,37.7969717768687,-122.1957179247245,4183593.6015965445,570808.6357872535
st709,37.795842032449,-122.19466746630228,4183469.0515483096,570902.1990313273
st709,37.79471245130087,-122.1936167321515,4183344.5208714087,570995.7891911151
st710,37.793794949550566,-122.19368860059616,4183242.668601388,570990.339608925
st711,37.7929644333083,-122.19378967174235,4183150.4453027416,570982.2354486496
st711,37.79203099270292,-122.19276592324859,4183047.656984937,571073.2664024557
st711,37.79111440327278,-122.19171764937477,4182946.7579788724,571166.4428586924
st711,37.79019787456611,-122.19066928776284,4182845.866814401,571259.6292504775
st712,37.78944241648301,-122.18919143282734,4182763.175475412,571390.4798961198
st712,37.78844689689307,-122.18809724344725,4182653.557735856,571487.7823845265
st712,37.78725023965088,-122.18773143555184,4182521.0673230076,571521.1456048986
st712,37.78596437128728,-122.18736499490097,4182378.6794916866,571554.6515724581
st2096,37.803123161595074,-122.23424890051744,4184247.615820309,567410.7427866994
st2085,37.78772511842658,-122.21587196404295,4182552.603002955,569042.8594550765
st2006,37.79028697026476,-122.25036498180633,4182811.9315763223,566003.4087586153
st2006,37.79124634889795,-122.24901446769188,4182919.3293922073,566121.4647332621
st2006,37.79220614127058,-122.24766440350675,4183026.7745454554,566239.477638911
st2006,37.793168270867454,-122.24631697653503,4183134.478893675,566357.2531745597
st2006,37.79412845131853,-122.24496733194376,4183241.9703037,566475.2226180759
st2006,37.79513265104537,-122.24355516148171,4183354.391971237,566598.6544220559
st2006,37.79608889485356,-122.24220966023982,4183461.4472311405,566716.2563041071
st2006,37.79704457235602,-122.24086350820328,4183568.4418630907,566833.9129288908
st2006,37.79800333575461,-122.23952083397096,4183675.778127011,566951.2575203686
st2006,37.798959834845384,-122.2381755647482,4183782.86675797,567068.8295523013
st2006,37.799916074797785,-122.23682998582005,4183889.928598256,567186.4260201249
st2006,37.80087259653635,-122.2354847111057,4183997.0232230388,567303.9923860062
st2018,37.793010682486454,-122.22362103666474,4183133.3461151063,568355.6695621352
st2018,37.794546841244895,-122.22309183263015,4183304.1711394545,568400.8472680392
st2019,37.78801624810788,-122.22576843603683,4182577.642367023,568171.1893260357
st2019,37.78901807243025,-122.22487080060051,4182689.450261885,568249.3059836025
st2019,37.79002898207643,-122.2239895101182,4182802.2550240066,568325.972964798
st2019,37.79103879445393,-122.22310617356777,4182914.940302607,568402.818977559
st2183,37.84446671525825,-122.26904198848527,4188810.2017257554,564311.8996262208
st2183,37.84423091300577,-122.27080623305055,4188782.825579911,564156.8782428488
st2183,37.8440054311454,-122.27257294829845,4188756.5957414974,564001.629582897
st2125,37.8450197073226,-122.25798149172009,4188879.2319585425,565284.5615881863
st2111,37.84493903991994,-122.25666912975069,4188871.200102652,565400.0991910574
st2086,37.8381443716802,-122.26683208969823,4188110.253429765,564511.8428389914
st2086,37.83955221441198,-122.26711690868638,4188266.2587149325,564485.5553850612
st2086,37.840960164632456,-122.26740075124981,4188422.276708366,564459.354665827
st2086,37.84236817381522,-122.26768401491512,4188578.301750966,564433.2057416886
st2086,37.84377040553529,-122.26800636023451,4188733.6589295375,564403.6241501761
st2086,37.845179141587074,-122.26827865662992,4188889.7724052537,564378.4414136523
st2086,37.84658263492116,-122.26858786102244,4189045.2788606402,564350.0168778853
st2086,37.84798778484492,-122.26888342291495,4189200.978636183,564322.7921638248
st2040,37.84533020896913,-122.25890942131069,4188913.0342427585,565202.6455829493
st2040,37.84510664368798,-122.26057238138,4188887.06949138,565056.529380506
st2040,37.844946272181076,-122.26224147495246,4188868.1145285703,564909.8172653263
st2040,37.84469037073039,-122.2638970034814,4188838.572418786,564764.3815817161
st2040,37.8444588315564,-122.26555785074862,4188811.7322467873,564618.4556793348
st2040,37.84423880369381,-122.26722119414221,4188786.1701526386,564472.2992329712
st674,37.82326997683489,-122.28786658913435,4186445.603220478,562673.5629517433
st674,37.82363172029687,-122.286056967901,4186486.9544716766,562832.5197753245
st674,37.824002092071964,-122.28425023173779,4186529.2641925053,562991.213812354
st877,37.82416943270102,-122.2827930508544,4186548.8142816136,563119.3155320482
st877,37.823813758632426,-122.28122058576106,4186510.415454868,563258.0090714488
st877,37.823456320326876,-122.27964876573436,4186471.8227717844,563396.6486863886
st877,37.82309517642959,-122.27807832924815,4186432.820332125,563535.1710574854
st229,37.760291062929596,-122.17763953532275,4179537.695704297,572436.0631635403
st1200,37.758966752263696,-122.17684453545289,4179391.378686675,572507.3831677019
st1200,37.75776833361287,-122.17594124621883,4179259.1140589314,572588.121584622
st1200,37.75656718901543,-122.17504317778372,4179126.5437111934,572668.4053133775
st1200,37.75536478434798,-122.17414777156327,4178993.8322592853,572748.458291461
st1200,37.75415935398218,-122.17325888088331,4178860.7808003426,572827.9427951782
st1200,37.7529557463583,-122.17236606592108,4178727.9353885637,572907.7737270063
st1200,37.75175165225991,-122.17147430214143,4178595.0359445154,572987.5150539808
st1037,37.80773033887813,-122.25496757691108,4184744.0452039586,565582.7315978239
st1037,37.8078987079733,-122.25297277868064,4184764.1275688577,565758.1802453308
st670,37.79372199243907,-122.24320690962188,4183198.1266648746,566630.5825259198
st670,37.794826630788805,-122.24445532015345,4183319.797943132,566519.6762110876
st670,37.79593125569905,-122.24570376782471,4183441.469176823,566408.769895381
st670,37.79703586716885,-122.24695225263686,4183563.1403660187,566297.8635788895
st670,37.79814046519719,-122.24820077459113,4183684.8115107818,566186.957261701
st670,37.79924504978306,-122.24944933368872,4183806.482611173,566076.0509439028
st701,37.809012672922094,-122.21078377003006,4184918.2460387154,569470.9440346292
st701,37.80835641743867,-122.20984893107325,4184846.129095516,569553.8503628606
st671,37.80180756153198,-122.25287063752185,4184088.3821217245,565772.5736839875
st204,37.84259653803375,-122.25353421608789,4188613.4962494266,565677.9981121242
st204,37.841556884754404,-122.25437774619027,4188497.5523037678,565604.6998109418
st204,37.84051160624701,-122.25521013480592,4188380.9927507313,565532.3847129585
st204,37.8394672814394,-122.25604442662747,4188264.538362145,565459.8992224663
st204,37.838425550690786,-122.25688384870874,4188148.3688832205,565386.9579340866
st755,37.83736360020929,-122.25774311553225,4188029.942815517,565312.286186124
st755,37.836218640371364,-122.25844745394906,4187902.415705319,565251.3181399065
st755,37.834959393858384,-122.25878430414932,4187762.4653983195,565222.7860639683
st205,37.83429376254483,-122.2595557944519,4187688.074306372,565155.4837923419
st2179,37.80814465730134,-122.27916391405745,4184773.3106515873,563452.4251133157
st2179,37.809314004698116,-122.27843055373027,4184903.548688275,563515.9791683595
st2179,37.810485612552306,-122.27770309456334,4185034.0340521256,563579.0097777039
st2179,37.81165645078543,-122.27697349051225,4185164.4360211333,563642.2277990577
st2179,37.812826617639814,-122.27624216457923,4185294.765211409,563705.5959076503
st206,37.833606919288435,-122.26011286622362,4187611.479735393,565107.0671550686
st206,37.83230242260323,-122.25998795040894,4187466.831295084,565119.2060462198
st206,37.83101391574576,-122.26018454267394,4187323.7328633517,565103.0384429013
st206,37.829733629756035,-122.26052436067317,4187181.446832003,565074.2588653339
st206,37.82845434244221,-122.26087002803338,4187039.267676675,565044.9625824122
st206,37.82717415303302,-122.26121037650742,4186896.9922831194,565016.1340960287
st206,37.82588599771473,-122.26149289731464,4186753.8734369837,564992.4007295624
st4001,37.809248930119445,-122.27947080364781,4184895.6221406343,563424.465868635
st4001,37.810003454794646,-122.28096029345625,4184978.327358656,563292.7079520525
st4001,37.81038903894195,-122.28267836914443,4185019.9459945294,563141.1458101808
st4001,37.81078269343066,-122.28439352029551,4185062.4647867875,562989.8358264182
st4001,37.81117282112334,-122.28610998041097,4185104.5941643957,562838.4152264955
st4001,37.811563374591515,-122.28782629942205,4185146.7736469014,562687.008288513
st4001,37.81195766612066,-122.28954126270261,4185189.3715467243,562535.7191356912
st4001,37.81234794380471,-122.29125768642409,4185231.525898202,562384.3064259785
st4001,37.81276347511849,-122.2929628508353,4185276.492424895,562233.8651840034
st4001,37.81351283814219,-122.29447761513526,4185358.627045448,562099.9052578779
st4001,37.81427357296323,-122.29598383951414,4185442.031195944,561966.6902058613
st4002,37.80109170320575,-122.26728414545678,4183998.9127838574,564504.3040705783
st4002,37.802472696101425,-122.26643084618345,4184152.7239870452,564578.2224376581
st4002,37.80384966111452,-122.26556723474648,4184306.096163015,564653.0492895535
st4002,37.80522928478439,-122.26471039277997,4184459.759383281,564727.2750412613
st4003,37.8008711875192,-122.2520129522286,4183985.0946394573,565848.911333048
st4005,37.769400801783064,-122.17021512155428,4180554.2006813353,573081.0748823881
st4005,37.76843835280858,-122.16882286544401,4180448.5050127585,573204.645124307
st4005,37.76747920355391,-122.16742704411756,4180343.1800685795,573328.5292878436
st4005,37.76639716037555,-122.16620394996258,4180224.086184698,573437.3248070059
st4005,37.76519227629415,-122.16515306665639,4180091.2290608897,573531.0769635943
st4005,37.763984234239665,-122.16410903391035,4179958.017215376,573624.2318289713
st4006,37.80828589154471,-122.25507134459662,4184805.611407178,565573.1058453453
st4007,37.808255240431635,-122.25390042705367,4184803.032840402,565676.2056681388
st4008,37.79946943148688,-122.26756587418056,4183818.726414471,564480.9122007865
st4008,37.79993329376775,-122.26874965039158,4183869.3762784437,564376.292699771
st4012,37.76243966706141,-122.19941138589158,4179759.450510348,570516.2590680914
st4012,37.76347951888964,-122.19793373619714,4179875.937241143,570645.4242428233
st4013,37.761508299154336,-122.19863752634741,4179656.698523407,570585.3072697388
st4013,37.7622337219925,-122.19748831944875,4179738.052095911,570685.8425521675
st4013,37.76295904504163,-122.19633900147291,4179819.395945632,570786.3857316589
st4014,37.761530173938134,-122.19971836487454,4179658.3106203424,570490.0829327346
st4020,37.799356874129145,-122.2683678384376,4183805.6852146783,564410.406879802
st3001,37.76639840944641,-122.2325209543429,4180174.233209686,567596.3028476133
st3001,37.76526055396286,-122.23346402451025,4180047.3069163905,567514.2744259369
st3001,37.764122690709335,-122.23440706579025,4179920.3806573814,567432.2459878392
st3001,37.762984819686615,-122.23535007818406,4179793.4544326416,567350.2175334037
st3001,37.761846940895495,-122.23629306169276,4179666.528242161,567268.1890627155
st3002,37.760697582412796,-122.23724540353895,4179538.322534345,567185.3440903322
st3002,37.759536744005,-122.23820710284696,4179408.837310224,567101.6826158466
st3002,37.758375897518725,-122.23916877210432,4179279.352121701,567018.0211247059
st3002,37.75721504295488,-122.2401304113123,4179149.86696877,566934.3596169957
st3002,37.75605418031425,-122.241092020472,4179020.3818514105,566850.6980928103
st3002,37.75489330959772,-122.24205359958471,4178890.896769613,566767.0365522355
st3003,37.77326160035334,-122.25398286830303,4180920.413393062,565699.9280252997
st3003,37.77255975909826,-122.25237358243078,4180843.6756259785,565842.2783937518
st3003,37.77185789579019,-122.25076432696733,4180766.9378242814,565984.6287868228
st3003,37.7711560104299,-122.24915510191282,4180690.1999878734,566126.9792045155
st3003,37.770454103018025,-122.24754590726734,4180613.462116641,566269.3296468415
st3003,37.76975217355535,-122.24593674303091,4180536.7242104877,566411.6801138103
st3003,37.76905022204258,-122.24432760920371,4180459.9862693083,566554.0306054272
st3003,37.76834824848044,-122.24271850578579,4180383.2482929993,566696.3811217012
st3004,37.7760602870793,-122.26960710624401,4181220.0678731687,564321.4952474281
st3004,37.77600288772946,-122.26779136720823,4181214.9497150285,564481.4489752989
st3004,37.77594546041639,-122.26597563097928,4181209.831556025,564641.4027439049
st3004,37.77585994337767,-122.26416167541998,4181201.5987075837,564801.2244802293
st3004,37.77577252301001,-122.26234784290148,4181193.157695974,564961.0374307218
st3004,37.77567441958453,-122.26053520777317,4181183.533660053,565120.7546957487
st3004,37.77530746526922,-122.25879702976262,4181144.0316954996,565274.1516452557
st3004,37.77463492489957,-122.25718967257505,4181070.5362373944,565416.2984160285
st3004,37.77395332223228,-122.25558823193951,4180996.0335965306,565557.9346993512
st3005,37.76861259445278,-122.2622831645318,4180398.80788243,564972.9988069211
st3006,37.76771502525611,-122.26134698583478,4180299.87323103,565056.2384652632
st3006,37.76704083028375,-122.25978437540836,4180226.1591770877,565194.4578853818
st3006,37.766366614520024,-122.25822179334355,4180152.4450910003,565332.6773283611
st3006,37.7656923779656,-122.25665923964047,4180078.7309726714,565470.8967942098
st3006,37.76501812062113,-122.25509671429923,4180005.0168220093,565609.1162829342
st3006,37.76434384248726,-122.2535342173199,4179931.3026389186,565747.3357945451
st3006,37.76366954356463,-122.25197174870263,4179857.5884233047,565885.5553290488
st3006,37.76299522385392,-122.25040930844746,4179783.874175074,566023.7748864582
st3006,37.76232088335575,-122.24884689655454,4179710.1598941307,566161.9944667777
st3006,37.76164652207077,-122.24728451302393,4179636.4455803814,566300.2140700199
st3007,37.77584501052612,-122.29002824252579,4181182.334890571,562523.2811701176
st3007,37.77452744273528,-122.28988819000114,4181036.244407988,562536.7248665444
st3007,37.77376778117237,-122.28852745709929,4180952.8706816602,562657.2018883795
st3007,37.77354568233348,-122.28692137002197,4180929.3059665128,562798.8347502956
st3007,37.773506221767114,-122.28524257232253,4180926.0563202305,562946.7171433007
st3007,37.773466737295806,-122.2835637764072,4180922.8066737996,563094.5995702812
st3007,37.77342722891961,-122.28188498227705,4180919.5570272147,563242.4820313178
st3007,37.773387696638565,-122.28020618993318,4180916.3073804723,563390.3645264884
st3101,37.86930064535734,-122.29464331733637,4191548.2400501,562038.5703512162
st3101,37.86796676485417,-122.29421547077771,4191400.5282373526,562077.3205624203
st3101,37.86663288243428,-122.29378763960375,4191252.816400562,562116.0707461571
st3101,37.86529899809857,-122.29335982381366,4191105.1045398,562154.8209023683
st3101,37.86396511184779,-122.29293202340664,4190957.3926551263,562193.5710309913
st3101,37.862631223682776,-122.29250423838184,4190809.6807466038,562232.3211319676
st3101,37.86129733360428,-122.29207646873846,4190661.9688142943,562271.071205237
st3102,37.85634883352271,-122.26958768398947,4190128.164896895,564253.5740818474
st3102,37.85614457707675,-122.27131892355206,4190104.312197005,564101.453662666
st3102,37.85588253772397,-122.27303770200238,4190074.0597577496,563950.4785490412
st3102,37.855619288340606,-122.27475621282122,4190043.6760374825,563799.5269644712
st3102,37.855356013922496,-122.27647471144573,4190013.292337916,563648.5754117001
st3102,37.855092714469855,-122.27819319787496,4189982.908658993,563497.6238906473
st3102,37.85481909004225,-122.27990896635163,4189951.3840424945,563346.9192458816
st3102,37.85451651133661,-122.28161712188306,4189916.6548399394,563196.907944125
st3102,37.854213907892024,-122.28332526348315,4189881.9256596635,563046.8966726308
st3103,37.86956763379347,-122.28096537458413,4191587.0430399496,563241.3802815453
st3103,37.86977062677112,-122.2793168099665,4191610.683843564,563386.2047656971
st3103,37.86997359671902,-122.27766823632767,4191634.3246645257,563531.0292795632
st3103,37.87017654363694,-122.27601965366854,4191657.965502867,563675.8538232136
